id,formula,pbe_pred,opt_pred,pbe_minus_opt
Interface-JVASP-8003_JVASP-95_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_-0.4_0.45_vasp,,-0.8694601655006409,-0.6026011109352112,-0.2668590545654297
Interface-JVASP-8003_JVASP-95_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_-0.4_0.45_vasp,,-0.8694601655006409,-0.6026011109352112,-0.2668590545654297
Interface-JVASP-1702_JVASP-95_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_-0.35_-0.45_vasp,,-0.9497854709625244,-0.6963951587677002,-0.2533903121948242
Interface-JVASP-1702_JVASP-95_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_-0.35_-0.45_vasp,,-0.9497854709625244,-0.6963951587677002,-0.2533903121948242
Interface-JVASP-1195_JVASP-8003_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_0.1_0.0_vasp,,-1.3100981712341309,-1.0710924863815308,-0.2390056848526001
Interface-JVASP-1702_JVASP-1195_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_0.45_0.1_vasp,,-1.356701374053955,-1.1467217206954956,-0.20997965335845947
Interface-JVASP-30_JVASP-1195_film_miller_0_0_1_sub_miller_0_0_1_film_thickness_16_subs_thickness_16_seperation_2.5_disp_0.35_0.3_vasp,,-1.13960599899292,-0.943257212638855,-0.19634878635406494
Interface-JVASP-7923_JVASP-30_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_-0.05_-0.45_vasp,,-1.216318130493164,-1.0337564945220947,-0.18256163597106934
Interface-JVASP-1195_JVASP-36123_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_-0.2_0.2_vasp,,-1.2094814777374268,-1.0281078815460205,-0.18137359619140625
Interface-JVASP-8003_JVASP-30_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_0.4_-0.05_vasp,,-0.6671286821365356,-0.4861917197704315,-0.18093696236610413
Interface-JVASP-1702_JVASP-30_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_0.45_-0.15_vasp,,-0.7426986694335938,-0.5639033317565918,-0.17879533767700195
Interface-JVASP-1002_JVASP-8003_film_miller_0_0_1_sub_miller_0_0_1_film_thickness_16_subs_thickness_16_seperation_2.5_disp_-0.25_0.25_vasp,,-0.4330354332923889,-0.25592172145843506,-0.17711371183395386
Interface-JVASP-1174_JVASP-8003_film_miller_0_0_1_sub_miller_0_0_1_film_thickness_16_subs_thickness_16_seperation_2.5_disp_-0.25_-0.25_vasp,,-0.6254209280014038,-0.4506433606147766,-0.1747775673866272
Interface-JVASP-105410_JVASP-8003_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_0.1_0.3_vasp,,-0.46752703189849854,-0.29412752389907837,-0.17339950799942017
Interface-JVASP-105410_JVASP-8003_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_0.1_0.3_vasp,,-0.46752703189849854,-0.29412752389907837,-0.17339950799942017
Interface-JVASP-7923_JVASP-8169_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_0.0_0.25_vasp,,-1.1372196674346924,-0.9643300175666809,-0.17288964986801147
Interface-JVASP-8185_JVASP-95_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_0.0_0.15_vasp,,-0.5730446577072144,-0.40121790766716003,-0.17182675004005432
Interface-JVASP-8185_JVASP-95_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_0.0_0.15_vasp,,-0.5730446577072144,-0.40121790766716003,-0.17182675004005432
Interface-JVASP-8003_JVASP-1192_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_-0.05_-0.2_vasp,,-0.7983790636062622,-0.6273650527000427,-0.17101401090621948
Interface-JVASP-1702_JVASP-17700_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_0.05_-0.35_vasp,,-0.5116279125213623,-0.342119038105011,-0.16950887441635132
Interface-JVASP-1702_JVASP-17700_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_0.05_-0.35_vasp,,-0.5116279125213623,-0.342119038105011,-0.16950887441635132
Interface-JVASP-1002_JVASP-8003_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_0.3_-0.4_vasp,,-0.4505563974380493,-0.28176915645599365,-0.16878724098205566
Interface-JVASP-8003_JVASP-7671_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_-0.25_-0.35_vasp,,-0.7097865343093872,-0.5427830219268799,-0.16700351238250732
Interface-JVASP-1702_JVASP-8184_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_-0.1_0.3_vasp,,-0.6699380874633789,-0.5039382576942444,-0.16599982976913452
Interface-JVASP-1702_JVASP-8184_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_-0.1_0.3_vasp,,-0.6699380874633789,-0.5039382576942444,-0.16599982976913452
Interface-JVASP-1174_JVASP-8003_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_-0.2_-0.35_vasp,,-0.6185092926025391,-0.4534569978713989,-0.16505229473114014
Interface-JVASP-7923_JVASP-37905_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_-0.45_0.5_vasp,,-0.9898633360862732,-0.8250319361686707,-0.16483139991760254
Interface-JVASP-1702_JVASP-23_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_-0.1_-0.3_vasp,,-0.7695286273956299,-0.6056353449821472,-0.16389328241348267
Interface-JVASP-1195_JVASP-36119_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_-0.2_0.4_vasp,,-1.2484395503997803,-1.0847797393798828,-0.16365981101989746
Interface-JVASP-8003_JVASP-17700_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_0.35_0.5_vasp,,-0.3283252716064453,-0.1653136909008026,-0.1630115807056427
Interface-JVASP-1186_JVASP-8003_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_-0.2_0.45_vasp,,-0.601097047328949,-0.4390838146209717,-0.1620132327079773
Interface-JVASP-36119_JVASP-95_film_miller_1_1_0_sub_miller_1_1_0_film_thickness_16_subs_thickness_16_seperation_2.5_disp_0.0_-0.3_vasp,,-0.5607798099517822,-0.3990142345428467,-0.16176557540893555
